lemma,global_position,sentence_id,local_word_id,original_text
cervical,130482,13848,20,cervical
vertebrae,130483,13848,21,vertebrae
and,130484,13848,22,and
consequent,130485,13848,23,consequent
scission,130486,13848,24,scission
of,130487,13848,25,of
the,130488,13848,26,the
spinal,130489,13848,27,spinal
cord,130490,13848,28,cord
would,130491,13848,29,would
",",130492,13848,30,","
accord,130493,13848,31,according
to,130494,13848,32,to
the,130495,13848,33,the
well,130496,13848,34,best
approve,130497,13848,35,approved
tradition,130498,13848,36,tradition
of,130499,13848,37,of
medical,130500,13848,38,medical
science,130501,13848,39,science
",",130502,13848,40,","
be,130503,13848,41,be
calculate,130504,13848,42,calculated
to,130505,13848,43,to
inevitably,130506,13848,44,inevitably
produce,130507,13848,45,produce
in,130508,13848,46,in
the,130509,13848,47,the
human,130510,13848,48,human
subject,130511,13848,49,subject
a,130512,13848,50,a
violent,130513,13848,51,violent
ganglionic,130514,13848,52,ganglionic
stimulus,130515,13848,53,stimulus
of,130516,13848,54,of
the,130517,13848,55,the
nerve,130518,13848,56,nerve
centre,130519,13848,57,centres
of,130520,13848,58,of
the,130521,13848,59,the
genital,130522,13848,60,genital
apparatus,130523,13848,61,apparatus
",",130524,13848,62,","
thereby,130525,13848,63,thereby
cause,130526,13848,64,causing
the,130527,13848,65,the
elastic,130528,13848,66,elastic
pore,130529,13848,67,pores
of,130530,13848,68,of
the,130531,13848,69,the
_corpora,130532,13848,70,_corpora
cavernosa_,130533,13848,71,cavernosa_
to,130534,13848,72,to
rapidly,130535,13848,73,rapidly
dilate,130536,13848,74,dilate
in,130537,13848,75,in
such,130538,13848,76,such
a,130539,13848,77,a
way,130540,13848,78,way
as,130541,13848,79,as
to,130542,13848,80,to
instantaneously,130543,13848,81,instantaneously
facilitate,130544,13848,82,facilitate
the,130545,13848,83,the
flow,130546,13848,84,flow
of,130547,13848,85,of
blood,130548,13848,86,blood
to,130549,13848,87,to
that,130550,13848,88,that
part,130551,13848,89,part
of,130552,13848,90,of
the,130553,13848,91,the
human,130554,13848,92,human
anatomy,130555,13848,93,anatomy
know,130556,13848,94,known
as,130557,13848,95,as
the,130558,13848,96,the
penis,130559,13848,97,penis
or,130560,13848,98,or
male,130561,13848,99,male
organ,130562,13848,100,organ
result,130563,13848,101,resulting
in,130564,13848,102,in
the,130565,13848,103,the
phenomenon,130566,13848,104,phenomenon
which,130567,13848,105,which
have,130568,13848,106,has
be,130569,13848,107,been
denominate,130570,13848,108,denominated
by,130571,13848,109,by
the,130572,13848,110,the
faculty,130573,13848,111,faculty
a,130574,13848,112,a
morbid,130575,13848,113,morbid
upwards,130576,13848,114,upwards
and,130577,13848,115,and
outwards,130578,13848,116,outwards
philoprogenitive,130579,13848,117,philoprogenitive
erection,130580,13848,118,erection
_in,130581,13848,119,_in
articulo,130582,13848,120,articulo
mortis,130583,13848,121,mortis
per,130584,13848,122,per
diminutionem,130585,13848,123,diminutionem
capitis._,130586,13848,124,capitis._
so,130587,13849,1,So
of,130588,13849,2,of
course,130589,13849,3,course
the,130590,13849,4,the
citizen,130591,13849,5,citizen
be,130592,13849,6,was
only,130593,13849,7,only
wait,130594,13849,8,waiting
for,130595,13849,9,for
the,130596,13849,10,the
wink,130597,13849,11,wink
of,130598,13849,12,of
the,130599,13849,13,the
word,130600,13849,14,word
and,130601,13849,15,and
he,130602,13849,16,he
start,130603,13849,17,starts
gass,130604,13849,18,gassing
out,130605,13849,19,out
of,130606,13849,20,of
he,130607,13849,21,him
about,130608,13849,22,about
the,130609,13849,23,the
invincible,130610,13849,24,invincibles
and,130611,13849,25,and
the,130612,13849,26,the
old,130613,13849,27,old
guard,130614,13849,28,guard
and,130615,13849,29,and
the,130616,13849,30,the
man,130617,13849,31,men
of,130618,13849,32,of
sixtyseven,130619,13849,33,sixtyseven
and,130620,13849,34,and
who,130621,13849,35,who
fear,130622,13849,36,fears
to,130623,13849,37,to
speak,130624,13849,38,speak
of,130625,13849,39,of
ninetyeight,130626,13849,40,ninetyeight
and,130627,13849,41,and
joe,130628,13849,42,Joe
with,130629,13849,43,with
he,130630,13849,44,him
about,130631,13849,45,about
all,130632,13849,46,all
the,130633,13849,47,the
fellow,130634,13849,48,fellows
that,130635,13849,49,that
be,130636,13849,50,were
hang,130637,13849,51,hanged
",",130638,13849,52,","
draw,130639,13849,53,drawn
and,130640,13849,54,and
transport,130641,13849,55,transported
for,130642,13849,56,for
the,130643,13849,57,the
cause,130644,13849,58,cause
by,130645,13849,59,by
drumhead,130646,13849,60,drumhead
courtmartial,130647,13849,61,courtmartial
and,130648,13849,62,and
a,130649,13849,63,a
new,130650,13849,64,new
ireland,130651,13849,65,Ireland
and,130652,13849,66,and
new,130653,13849,67,new
this,130654,13849,68,this
",",130655,13849,69,","
that,130656,13849,70,that
and,130657,13849,71,and
the,130658,13849,72,the
other,130659,13849,73,other
.,130660,13849,74,.
talk,130661,13850,1,Talking
about,130662,13850,2,about
new,130663,13850,3,new
ireland,130664,13850,4,Ireland
he,130665,13850,5,he
ought,130666,13850,6,ought
to,130667,13850,7,to
go,130668,13850,8,go
and,130669,13850,9,and
get,130670,13850,10,get
a,130671,13850,11,a
new,130672,13850,12,new
dog,130673,13850,13,dog
so,130674,13850,14,so
he,130675,13850,15,he
ought,130676,13850,16,ought
.,130677,13850,17,.
mangy,130678,13851,1,Mangy
ravenous,130679,13851,2,ravenous
brute,130680,13851,3,brute
sniff,130681,13851,4,sniffing
and,130682,13851,5,and
sneez,130683,13851,6,sneezing
all,130684,13851,7,all
round,130685,13851,8,round
the,130686,13851,9,the
place,130687,13851,10,place
and,130688,13851,11,and
scratch,130689,13851,12,scratching
his,130690,13851,13,his
scab,130691,13851,14,scabs
.,130692,13851,15,.
and,130693,13852,1,And
round,130694,13852,2,round
he,130695,13852,3,he
go,130696,13852,4,goes
to,130697,13852,5,to
bob,130698,13852,6,Bob
doran,130699,13852,7,Doran
that,130700,13852,8,that
be,130701,13852,9,was
stand,130702,13852,10,standing
alf,130703,13852,11,Alf
a,130704,13852,12,a
half,130705,13852,13,half
one,130706,13852,14,one
suck,130707,13852,15,sucking
up,130708,13852,16,up
for,130709,13852,17,for
what,130710,13852,18,what
he,130711,13852,19,he
could,130712,13852,20,could
get,130713,13852,21,get
.,130714,13852,22,.
so,130715,13853,1,So
of,130716,13853,2,of
course,130717,13853,3,course
bob,130718,13853,4,Bob
doran,130719,13853,5,Doran
start,130720,13853,6,starts
do,130721,13853,7,doing
the,130722,13853,8,the
bloody,130723,13853,9,bloody
fool,130724,13853,10,fool
with,130725,13853,11,with
he,130726,13853,12,him
:,130727,13853,13,:
—,130728,13854,1,—
give,130729,13854,2,Give
we,130730,13854,3,us
the,130731,13854,4,the
paw,130732,13854,5,paw
!,130733,13854,6,!
give,130734,13855,1,Give
the,130735,13855,2,the
paw,130736,13855,3,paw
",",130737,13855,4,","
doggy,130738,13855,5,doggy
!,130739,13855,6,!
good,130740,13856,1,Good
old,130741,13856,2,old
doggy,130742,13856,3,doggy
!,130743,13856,4,!
give,130744,13857,1,Give
the,130745,13857,2,the
paw,130746,13857,3,paw
here,130747,13857,4,here
!,130748,13857,5,!
give,130749,13858,1,Give
we,130750,13858,2,us
the,130751,13858,3,the
paw,130752,13858,4,paw
!,130753,13858,5,!
arrah,130754,13859,1,Arrah
",",130755,13859,2,","
bloody,130756,13859,3,bloody
end,130757,13859,4,end
to,130758,13859,5,to
the,130759,13859,6,the
paw,130760,13859,7,paw
he,130761,13859,8,he
would,130762,13859,9,’d
paw,130763,13859,10,paw
and,130764,13859,11,and
alf,130765,13859,12,Alf
try,130766,13859,13,trying
to,130767,13859,14,to
keep,130768,13859,15,keep
he,130769,13859,16,him
from,130770,13859,17,from
tumble,130771,13859,18,tumbling
off,130772,13859,19,off
the,130773,13859,20,the
bloody,130774,13859,21,bloody
stool,130775,13859,22,stool
atop,130776,13859,23,atop
of,130777,13859,24,of
the,130778,13859,25,the
bloody,130779,13859,26,bloody
old,130780,13859,27,old
dog,130781,13859,28,dog
and,130782,13859,29,and
he,130783,13859,30,he
talk,130784,13859,31,talking
all,130785,13859,32,all
kind,130786,13859,33,kinds
of,130787,13859,34,of
drivel,130788,13859,35,drivel
about,130789,13859,36,about
training,130790,13859,37,training
by,130791,13859,38,by
kindness,130792,13859,39,kindness
and,130793,13859,40,and
thoroughbred,130794,13859,41,thoroughbred
dog,130795,13859,42,dog
and,130796,13859,43,and
intelligent,130797,13859,44,intelligent
dog,130798,13859,45,dog
:,130799,13859,46,:
give,130800,13859,47,give
you,130801,13859,48,you
the,130802,13859,49,the
bloody,130803,13859,50,bloody
pip,130804,13859,51,pip
.,130805,13859,52,.
then,130806,13860,1,Then
he,130807,13860,2,he
start,130808,13860,3,starts
scrape,130809,13860,4,scraping
a,130810,13860,5,a
few,130811,13860,6,few
bit,130812,13860,7,bits
of,130813,13860,8,of
old,130814,13860,9,old
biscuit,130815,13860,10,biscuit
out,130816,13860,11,out
of,130817,13860,12,of
the,130818,13860,13,the
bottom,130819,13860,14,bottom
of,130820,13860,15,of
a,130821,13860,16,a
jacobs,130822,13860,17,Jacobs
's,130823,13860,18,’
tin,130824,13860,19,tin
he,130825,13860,20,he
tell,130826,13860,21,told
terry,130827,13860,22,Terry
to,130828,13860,23,to
bring,130829,13860,24,bring
.,130830,13860,25,.
gob,130831,13861,1,Gob
",",130832,13861,2,","
he,130833,13861,3,he
gollope,130834,13861,4,golloped
it,130835,13861,5,it
down,130836,13861,6,down
like,130837,13861,7,like
old,130838,13861,8,old
boot,130839,13861,9,boots
and,130840,13861,10,and
his,130841,13861,11,his
tongue,130842,13861,12,tongue
hang,130843,13861,13,hanging
out,130844,13861,14,out
of,130845,13861,15,of
he,130846,13861,16,him
a,130847,13861,17,a
yard,130848,13861,18,yard
long,130849,13861,19,long
for,130850,13861,20,for
more,130851,13861,21,more
.,130852,13861,22,.
near,130853,13862,1,Near
eat,130854,13862,2,ate
the,130855,13862,3,the
tin,130856,13862,4,tin
and,130857,13862,5,and
all,130858,13862,6,all
",",130859,13862,7,","
hungry,130860,13862,8,hungry
bloody,130861,13862,9,bloody
mongrel,130862,13862,10,mongrel
.,130863,13862,11,.
and,130864,13863,1,And
the,130865,13863,2,the
citizen,130866,13863,3,citizen
and,130867,13863,4,and
bloom,130868,13863,5,Bloom
have,130869,13863,6,having
a,130870,13863,7,an
argument,130871,13863,8,argument
about,130872,13863,9,about
the,130873,13863,10,the
point,130874,13863,11,point
",",130875,13863,12,","
the,130876,13863,13,the
brother,130877,13863,14,brothers
sheares,130878,13863,15,Sheares
and,130879,13863,16,and
wolfe,130880,13863,17,Wolfe
tone,130881,13863,18,Tone
beyond,130882,13863,19,beyond
on,130883,13863,20,on
arbour,130884,13863,21,Arbour
hill,130885,13863,22,Hill
and,130886,13863,23,and
robert,130887,13863,24,Robert
emmet,130888,13863,25,Emmet
and,130889,13863,26,and
die,130890,13863,27,die
for,130891,13863,28,for
your,130892,13863,29,your
country,130893,13863,30,country
",",130894,13863,31,","
the,130895,13863,32,the
tommy,130896,13863,33,Tommy
moore,130897,13863,34,Moore
touch,130898,13863,35,touch
about,130899,13863,36,about
sara,130900,13863,37,Sara
curran,130901,13863,38,Curran
and,130902,13863,39,and
she,130903,13863,40,she
be,130904,13863,41,’s
far,130905,13863,42,far
from,130906,13863,43,from
the,130907,13863,44,the
land,130908,13863,45,land
.,130909,13863,46,.
and,130910,13864,1,And
bloom,130911,13864,2,Bloom
",",130912,13864,3,","
of,130913,13864,4,of
course,130914,13864,5,course
",",130915,13864,6,","
with,130916,13864,7,with
his,130917,13864,8,his
knockmedown,130918,13864,9,knockmedown
cigar,130919,13864,10,cigar
put,130920,13864,11,putting
on,130921,13864,12,on
swank,130922,13864,13,swank
with,130923,13864,14,with
his,130924,13864,15,his
lardy,130925,13864,16,lardy
face,130926,13864,17,face
.,130927,13864,18,.
phenomenon,130928,13865,1,Phenomenon
!,130929,13865,2,!
the,130930,13866,1,The
fat,130931,13866,2,fat
heap,130932,13866,3,heap
he,130933,13866,4,he
marry,130934,13866,5,married
be,130935,13866,6,is
a,130936,13866,7,a
nice,130937,13866,8,nice
old,130938,13866,9,old
phenomenon,130939,13866,10,phenomenon
with,130940,13866,11,with
a,130941,13866,12,a
back,130942,13866,13,back
on,130943,13866,14,on
her,130944,13866,15,her
like,130945,13866,16,like
a,130946,13866,17,a
ballalley,130947,13866,18,ballalley
.,130948,13866,19,.
time,130949,13867,1,Time
they,130950,13867,2,they
be,130951,13867,3,were
stop,130952,13867,4,stopping
up,130953,13867,5,up
in,130954,13867,6,in
the,130955,13867,7,the
_city,130956,13867,8,_City
arms_,130957,13867,9,Arms_
pisser,130958,13867,10,pisser
burke,130959,13867,11,Burke
tell,130960,13867,12,told
i,130961,13867,13,me
there,130962,13867,14,there
be,130963,13867,15,was
a,130964,13867,16,an
old,130965,13867,17,old
one,130966,13867,18,one
there,130967,13867,19,there
with,130968,13867,20,with
a,130969,13867,21,a
crack,130970,13867,22,cracked
loodheramaun,130971,13867,23,loodheramaun
of,130972,13867,24,of
a,130973,13867,25,a
nephew,130974,13867,26,nephew
and,130975,13867,27,and
bloom,130976,13867,28,Bloom
try,130977,13867,29,trying
to,130978,13867,30,to
get,130979,13867,31,get
the,130980,13867,32,the
soft,130981,13867,33,soft
side,130982,13867,34,side
of,130983,13867,35,of
her,130984,13867,36,her
do,130985,13867,37,doing
the,130986,13867,38,the
mollycoddle,130987,13867,39,mollycoddle
playing,130988,13867,40,playing
bézique,130989,13867,41,bézique
to,130990,13867,42,to
come,130991,13867,43,come
in,130992,13867,44,in
for,130993,13867,45,for
a,130994,13867,46,a
bit,130995,13867,47,bit
of,130996,13867,48,of
the,130997,13867,49,the
wampum,130998,13867,50,wampum
in,130999,13867,51,in
her,131000,13867,52,her
will,131001,13867,53,will
and,131002,13867,54,and
not,131003,13867,55,not
eat,131004,13867,56,eating
meat,131005,13867,57,meat
of,131006,13867,58,of
a,131007,13867,59,a
friday,131008,13867,60,Friday
because,131009,13867,61,because
the,131010,13867,62,the
old,131011,13867,63,old
one,131012,13867,64,one
be,131013,13867,65,was
always,131014,13867,66,always
thump,131015,13867,67,thumping
her,131016,13867,68,her
craw,131017,13867,69,craw
and,131018,13867,70,and
take,131019,13867,71,taking
the,131020,13867,72,the
lout,131021,13867,73,lout
out,131022,13867,74,out
for,131023,13867,75,for
a,131024,13867,76,a
walk,131025,13867,77,walk
.,131026,13867,78,.
and,131027,13868,1,And
one,131028,13868,2,one
time,131029,13868,3,time
he,131030,13868,4,he
lead,131031,13868,5,led
he,131032,13868,6,him
the,131033,13868,7,the
round,131034,13868,8,rounds
of,131035,13868,9,of
dublin,131036,13868,10,Dublin
and,131037,13868,11,and
",",131038,13868,12,","
by,131039,13868,13,by
the,131040,13868,14,the
holy,131041,13868,15,holy
farmer,131042,13868,16,farmer
",",131043,13868,17,","
he,131044,13868,18,he
never,131045,13868,19,never
cry,131046,13868,20,cried
crack,131047,13868,21,crack
till,131048,13868,22,till
he,131049,13868,23,he
bring,131050,13868,24,brought
he,131051,13868,25,him
home,131052,13868,26,home
as,131053,13868,27,as
drunk,131054,13868,28,drunk
as,131055,13868,29,as
a,131056,13868,30,a
boil,131057,13868,31,boiled
owl,131058,13868,32,owl
and,131059,13868,33,and
he,131060,13868,34,he
say,131061,13868,35,said
he,131062,13868,36,he
do,131063,13868,37,did
it,131064,13868,38,it
to,131065,13868,39,to
teach,131066,13868,40,teach
he,131067,13868,41,him
the,131068,13868,42,the
evil,131069,13868,43,evils
of,131070,13868,44,of
alcohol,131071,13868,45,alcohol
and,131072,13868,46,and
by,131073,13868,47,by
herring,131074,13868,48,herrings
",",131075,13868,49,","
if,131076,13868,50,if
the,131077,13868,51,the
three,131078,13868,52,three
woman,131079,13868,53,women
do,131080,13868,54,did
not,131081,13868,55,n’t
near,131082,13868,56,near
roast,131083,13868,57,roast
he,131084,13868,58,him
",",131085,13868,59,","
it,131086,13868,60,it
be,131087,13868,61,’s
a,131088,13868,62,a
queer,131089,13868,63,queer
story,131090,13868,64,story
",",131091,13868,65,","
the,131092,13868,66,the
old,131093,13868,67,old
one,131094,13868,68,one
",",131095,13868,69,","
bloom,131096,13868,70,Bloom
's,131097,13868,71,’s
wife,131098,13868,72,wife
and,131099,13868,73,and
mrs,131100,13868,74,Mrs
o’dowd,131101,13868,75,O’Dowd
that,131102,13868,76,that
keep,131103,13868,77,kept
the,131104,13868,78,the
hotel,131105,13868,79,hotel
.,131106,13868,80,.
jesus,131107,13869,1,Jesus
",",131108,13869,2,","
i,131109,13869,3,I
have,131110,13869,4,had
to,131111,13869,5,to
laugh,131112,13869,6,laugh
at,131113,13869,7,at
pisser,131114,13869,8,pisser
burke,131115,13869,9,Burke
take,131116,13869,10,taking
they,131117,13869,11,them
off,131118,13869,12,off
chew,131119,13869,13,chewing
the,131120,13869,14,the
fat,131121,13869,15,fat
.,131122,13869,16,.
and,131123,13870,1,And
bloom,131124,13870,2,Bloom
with,131125,13870,3,with
his,131126,13870,4,his
_but,131127,13870,5,_but
do,131128,13870,6,do
not,131129,13870,7,n’t
you,131130,13870,8,you
see,131131,13870,9,see
?,131132,13870,10,?
_,131133,13870,11,_
and,131134,13870,12,and
_but,131135,13870,13,_but
on,131136,13870,14,on
the,131137,13870,15,the
other,131138,13870,16,other
hand_,131139,13870,17,hand_
.,131140,13870,18,.
and,131141,13871,1,And
sure,131142,13871,2,sure
",",131143,13871,3,","
more,131144,13871,4,more
be,131145,13871,5,be
token,131146,13871,6,token
",",131147,13871,7,","
the,131148,13871,8,the
lout,131149,13871,9,lout
i,131150,13871,10,I
be,131151,13871,11,’m
tell,131152,13871,12,told
be,131153,13871,13,was
in,131154,13871,14,in
power,131155,13871,15,Power
's,131156,13871,16,’s
after,131157,13871,17,after
",",131158,13871,18,","
the,131159,13871,19,the
blender,131160,13871,20,blender
's,131161,13871,21,’s
",",131162,13871,22,","
round,131163,13871,23,round
in,131164,13871,24,in
cope,131165,13871,25,Cope
street,131166,13871,26,street
go,131167,13871,27,going
home,131168,13871,28,home
footless,131169,13871,29,footless
in,131170,13871,30,in
a,131171,13871,31,a
cab,131172,13871,32,cab
five,131173,13871,33,five
time,131174,13871,34,times
in,131175,13871,35,in
the,131176,13871,36,the
week,131177,13871,37,week
after,131178,13871,38,after
drink,131179,13871,39,drinking
his,131180,13871,40,his
way,131181,13871,41,way
through,131182,13871,42,through
all,131183,13871,43,all
the,131184,13871,44,the
sample,131185,13871,45,samples
in,131186,13871,46,in
the,131187,13871,47,the
bloody,131188,13871,48,bloody
establishment,131189,13871,49,establishment
.,131190,13871,50,.
phenomenon,131191,13872,1,Phenomenon
